Input,Division Ratio
28892,245.12461853027344
28893,245.0073699951172
28894,244.9248809814453
28895,244.96241760253906
28896,244.8804168701172
28897,245.04978942871094
28898,244.99562072753906
28899,245.0688018798828
28900,244.97996520996094
28901,245.0189666748047
28902,244.9291534423828
28903,244.98963928222656
28904,245.0482635498047
28905,245.06431579589844
28906,244.99208068847656
28907,245.0501251220703
28908,244.88706970214844
28909,244.9641571044922
28910,244.9295196533203
28911,244.99391174316406
28912,245.2707977294922
28913,245.04173278808594
28914,245.03590393066406
28915,245.0548858642578
28916,245.03343200683594
28917,244.9977264404297
28918,245.0080108642578
28919,245.03285217285156
28920,244.9698944091797
28921,245.02452087402344
28922,245.01087951660156
28923,245.0337677001953
28924,244.92784118652344
28925,245.0312957763672
28926,245.0030059814453
28927,245.00929260253906
28928,244.4346160888672
28929,245.07225036621094
28930,244.99464416503906
28931,245.0019073486328
28932,244.95896911621094
28933,244.9779510498047
28934,245.0229034423828
28935,245.04188537597656
28936,245.1083221435547
28937,245.05845642089844
28938,244.95497131347656
28939,244.9905548095703
28940,244.97740173339844
28941,244.9768524169922
28942,245.0379180908203
28943,245.04957580566406
28944,244.8132781982422
28945,245.03294372558594
28946,245.04273986816406
28947,244.9899444580078
28948,244.98118591308594
28949,245.0675506591797
28950,245.0382843017578
28951,245.03334045410156
28952,245.0279998779297
28953,245.00889587402344
28954,245.03089904785156
28955,244.9322052001953
28956,244.86973571777344
28957,245.0420379638672
28958,245.0581817626953
28959,245.04689025878906
28960,244.7856903076172
28961,245.03269958496094
28962,244.99024963378906
28963,245.0014190673828
28964,245.05809020996094
28965,245.0848846435547
28966,245.0478057861328
28967,245.10292053222656
28968,245.0043182373047
28969,245.06724548339844
28970,245.01258850097656
28971,244.9739532470703
28972,245.03550720214844
28973,245.0037078857422
28974,245.0779571533203
28975,245.08668518066406
28976,245.0940399169922
28977,245.04710388183594
28978,244.90406799316406
28979,244.9928741455078
28980,244.98069763183594
28981,245.0260467529297
28982,245.0519561767578
28983,245.05287170410156
28984,245.0450897216797
28985,245.05479431152344
28986,244.96400451660156
28987,245.0318145751953
28988,244.95909118652344
28989,245.0542449951172
28990,245.0220489501953
28991,245.03907775878906
28992,244.8242645263672
28993,245.02146911621094
28994,244.95021057128906
28995,245.0063018798828
28996,245.04978942871094
28997,245.1117401123047
28998,245.0351104736328
28999,245.02528381347656
29000,244.8124237060547
29001,245.01451110839844
29002,244.90760803222656
29003,245.0203399658203
29004,245.03599548339844
29005,245.0408172607422
29006,244.9983673095703
29007,245.00563049316406
29008,244.7380828857422
29009,244.93089294433594
29010,244.90162658691406
29011,245.0026397705078
29012,244.89329528808594
29013,245.0367889404297
29014,245.0202178955078
29015,244.99818420410156
29016,245.0094451904297
29017,244.97862243652344
29018,244.90052795410156
29019,245.0147247314453
29020,245.02012634277344
29021,245.0483856201172
29022,245.0000762939453
29023,244.99903869628906
29024,244.8862762451172
29025,245.02001953125
29026,244.89064025878906
29027,245.01412963867188
29028,245.06785583496094
29029,245.04632568359375
29030,244.9628448486328
29031,245.03555297851562
29032,244.8177947998047
29033,244.9925537109375
29034,244.91688537597656
29035,245.03695678710938
29036,244.88316345214844
29037,245.05108642578125
29038,245.0071563720703
29039,245.01052856445312
29040,245.1204071044922
29041,245.078369140625
29042,244.96656799316406
29043,245.01681518554688
29044,245.00413513183594
29045,245.06072998046875
29046,244.9450225830078
29047,244.99673461914062
29048,244.9230194091797
29049,245.0675048828125
29050,244.95472717285156
29051,245.02743530273438
29052,244.99522399902344
29053,245.01763916015625
29054,244.9532012939453
29055,244.97952270507812
29056,244.5889129638672
29057,245.02685546875
29058,244.92872619628906
29059,245.08493041992188
29060,244.98435974121094
29061,244.98577880859375
29062,245.0321807861328
29063,244.91983032226562
29064,244.9032440185547
29065,245.0438232421875
29066,245.00624084472656
29067,245.03793334960938
29068,244.99790954589844
29069,245.00665283203125
29070,244.9387969970703
29071,245.04080200195312
29072,244.8816375732422
29073,245.052978515625
29074,244.98951721191406
29075,244.97433471679688
29076,245.07005310058594
29077,244.95770263671875
29078,244.9958038330078
29079,245.07339477539062
29080,244.8971405029297
29081,245.0577392578125
29082,245.01576232910156
29083,245.04745483398438
29084,245.01133728027344
29085,245.05084228515625
29086,245.0122833251953
29087,245.05032348632812
29088,245.0259246826172
29089,245.06884765625
29090,245.02296447753906
29091,245.06979370117188
29092,244.87449645996094
29093,244.98333740234375
29094,245.0688018798828
29095,245.03359985351562
29096,245.0707244873047
29097,244.9959716796875
29098,245.03504943847656
29099,244.99398803710938
29100,245.01988220214844
29101,244.93145751953125
29102,245.0286407470703
29103,245.02029418945312
29104,245.0217742919922
29105,245.076904296875
29106,245.05006408691406
29107,245.01437377929688
29108,245.06272888183594
29109,244.99530029296875
29110,245.0807647705078
29111,245.06167602539062
29112,245.2052459716797
29113,245.0567626953125
29114,245.01234436035156
29115,244.96688842773438
29116,244.94541931152344
29117,245.04498291015625
29118,245.1187286376953
29119,245.06253051757812
29120,244.6035614013672
29121,245.01025390625
29122,245.03028869628906
29123,244.95700073242188
29124,244.94725036621094
29125,244.99798583984375
29126,245.0365753173828
29127,245.02578735351562
29128,244.9784393310547
29129,245.0086669921875
29130,245.02284240722656
29131,244.93734741210938
29132,245.04869079589844
29133,245.00225830078125
29134,245.0735626220703
29135,245.05691528320312
29136,245.0408172607422
29137,245.038818359375
29138,244.98609924316406
29139,244.94113159179688
29140,244.98020935058594
29141,245.04803466796875
29142,245.0402374267578
29143,245.01821899414062
29144,245.1207733154297
29145,244.9893798828125
29146,244.99916076660156
29147,245.01473999023438
29148,244.92051696777344
29149,245.01617431640625
29150,245.0415802001953
29151,245.03274536132812
29152,245.1265106201172
29153,245.025390625
29154,244.90431213378906
29155,244.99899291992188
29156,245.11766052246094
29157,245.06585693359375
29158,245.0766143798828
29159,245.07363891601562
29160,244.8705291748047
29161,244.9920654296875
29162,244.96766662597656
29163,245.02963256835938
29164,245.09996032714844
29165,245.06866455078125
29166,245.0340118408203
29167,245.01882934570312
29168,244.9504852294922
29169,244.998779296875
29170,244.95924377441406
29171,244.99337768554688
29172,244.92210388183594
29173,245.06121826171875
29174,245.0382843017578
29175,245.05874633789062
29176,244.9464569091797
29177,244.9888916015625
29178,244.88685607910156
29179,245.02304077148438
29180,245.02354431152344
29181,245.03668212890625
29182,244.9990997314453
29183,245.02981567382812
29184,243.1807098388672
29185,244.9384765625
29186,244.93898010253906
29187,244.98776245117188
29188,245.01072692871094
29189,245.04241943359375
29190,245.0365753173828
29191,244.99209594726562
29192,244.8563690185547
29193,244.9749755859375
29194,244.87831115722656
29195,244.99691772460938
29196,244.95787048339844
29197,245.02471923828125
29198,244.9339141845703
29199,244.95242309570312
29200,245.0437469482422
29201,244.969970703125
29202,244.95143127441406
29203,245.01437377929688
29204,244.93235778808594
29205,245.04412841796875
29206,244.9049835205078
29207,244.99429321289062
29208,244.8678436279297
29209,244.9644775390625
29210,244.94398498535156
29211,245.04110717773438
29212,245.01817321777344
29213,245.06060791015625
29214,244.9912872314453
29215,244.96780395507812
29216,244.7974090576172
29217,244.96630859375
29218,244.95704650878906
29219,245.08200073242188
29220,244.95945739746094
29221,245.01165771484375
29222,244.9638214111328
29223,244.86856079101562
29224,244.9711151123047
29225,244.9935302734375
29226,245.00086975097656
29227,245.08822631835938
29228,244.92515563964844
29229,245.01934814453125
29230,244.9392852783203
29231,244.99978637695312
29232,244.6799774169922
29233,245.043212890625
29234,245.01344299316406
29235,245.03195190429688
29236,245.02171325683594
29237,244.99188232421875
29238,244.9132843017578
29239,244.91079711914062
29240,244.9181365966797
29241,245.0108642578125
29242,245.02650451660156
29243,245.04550170898438
29244,245.06748962402344
29245,244.99420166015625
29246,244.9390411376953
29247,244.95950317382812
29248,244.7891082763672
29249,245.02685546875
29250,245.00196838378906
29251,245.10885620117188
29252,244.90135192871094
29253,244.99847412109375
29254,244.9945831298828
29255,244.94912719726562
29256,244.9315643310547
29257,245.0306396484375
29258,245.07069396972656
29259,245.05990600585938
29260,244.94322204589844
29261,244.96612548828125
29262,244.9304962158203
29263,244.97390747070312
29264,245.1443328857422
29265,245.066162109375
29266,245.06227111816406
29267,245.06808471679688
29268,245.03196716308594
29269,244.93328857421875
29270,244.9650421142578
29271,244.99722290039062
29272,245.0504608154297
29273,245.0816650390625
29274,245.04603576660156
29275,245.00595092773438
29276,244.99082946777344
29277,244.96197509765625
29278,245.0196075439453
29279,245.06301879882812
29280,245.2183074951172
29281,245.0751953125
29282,244.96876525878906
29283,245.01754760742188
29284,244.85691833496094
29285,244.93743896484375
29286,245.0111846923828
29287,245.07363891601562
29288,244.9330291748047
29289,245.0164794921875
29290,244.95057678222656
29291,244.92855834960938
29292,244.94078063964844
29293,244.97393798828125
29294,245.0100860595703
29295,245.00955200195312
29296,244.8743133544922
29297,245.072021484375
29298,245.00709533691406
29299,244.94992065429688
29300,244.97386169433594
29301,244.99432373046875
29302,245.0075225830078
29303,245.00845336914062
29304,245.1632537841797
29305,245.0391845703125
29306,244.98939514160156
29307,245.00350952148438
29308,244.89170837402344
29309,244.98931884765625
29310,245.0342559814453
29311,245.05667114257812
29312,245.0850067138672
29313,244.998046875
29314,244.93605041503906
29315,244.98141479492188
29316,244.97557067871094
29317,244.99847412109375
29318,245.0487823486328
29319,245.06826782226562
29320,244.8915252685547
29321,244.9813232421875
29322,245.03260803222656
29323,244.98764038085938
29324,244.96665954589844
29325,245.06866455078125
29326,245.0525665283203
29327,245.05838012695312
29328,245.1003875732422
29329,245.012451171875
29330,244.90065002441406
29331,245.05636596679688
29332,244.88938903808594
29333,245.05389404296875
29334,245.0465850830078
29335,245.01040649414062
29336,245.0826873779297
29337,245.0098876953125
29338,244.89857482910156
29339,245.00302124023438
29340,244.97325134277344
29341,245.04058837890625
29342,244.9429473876953
29343,245.03616333007812
29344,244.8188934326172
29345,244.9599609375
29346,244.86573791503906
29347,245.02731323242188
29348,244.97605895996094
29349,245.08245849609375
29350,245.0155792236328
29351,245.04287719726562
29352,244.7992401123047
29353,244.9593505859375
29354,244.90956115722656
29355,245.03500366210938
29356,244.91343688964844
29357,245.11700439453125
29358,244.9715118408203
29359,244.97146606445312
29360,244.8420867919922
29361,244.956298828125
29362,244.94215393066406
29363,245.05392456054688
29364,244.85374450683594
29365,244.97674560546875
29366,244.9728546142578
29367,245.00552368164062
29368,245.0255584716797
29369,244.9854736328125
29370,244.88392639160156
29371,245.04647827148438
29372,245.02452087402344
29373,245.07427978515625
29374,244.9673614501953
29375,244.92825317382812
29376,244.3809051513672
29377,244.9658203125
29378,244.89405822753906
29379,245.04537963867188
29380,244.93162536621094
29381,244.99261474609375
29382,244.9467315673828
29383,244.96670532226562
29384,244.8885955810547
29385,244.9842529296875
29386,244.93202209472656
29387,244.99838256835938
29388,244.79771423339844
29389,245.03594970703125
29390,244.9153594970703
29391,244.93875122070312
29392,244.8650360107422
29393,244.950439453125
29394,244.95777893066406
29395,244.98410034179688
29396,244.89427185058594
29397,245.01727294921875
29398,244.8834991455078
29399,244.98892211914062
29400,244.8707733154297
29401,244.9996337890625
29402,245.00550842285156
29403,245.07528686523438
29404,244.99961853027344
29405,245.04986572265625
29406,244.9029083251953
29407,244.92581176757812
29408,244.8022918701172
29409,245.01220703125
29410,244.94825744628906
29411,245.01705932617188
29412,244.93992614746094
29413,244.95843505859375
29414,244.9042510986328
29415,244.96524047851562
29416,245.0482635498047
29417,245.0311279296875
29418,244.99745178222656
29419,245.06674194335938
29420,244.87730407714844
29421,244.98663330078125
29422,244.9129180908203
29423,245.01492309570312
29424,244.9895477294922
29425,245.051025390625
29426,244.99488830566406
29427,244.98654174804688
29428,245.00315856933594
29429,244.98016357421875
29430,244.9264678955078
29431,245.00015258789062
29432,244.9210662841797
29433,245.0064697265625
29434,244.97572326660156
29435,245.03720092773438
29436,244.92295837402344
29437,244.94976806640625
29438,244.9468536376953
29439,245.02786254882812
29440,244.7393035888672
29441,245.05322265625
29442,244.98390197753906
29443,244.98190307617188
29444,244.87107849121094
29445,244.93939208984375
29446,244.9892120361328
29447,245.03994750976562
29448,245.1884002685547
29449,244.9989013671875
29450,244.97157287597656
29451,245.00668334960938
29452,244.93540954589844
29453,244.96710205078125
29454,244.9915313720703
29455,245.03591918945312
29456,244.7703094482422
29457,245.022216796875
29458,245.02174377441406
29459,244.98947143554688
29460,244.92747497558594
29461,244.90496826171875
29462,244.9972686767578
29463,245.01626586914062
29464,244.9908905029297
29465,244.9869384765625
29466,244.96253967285156
29467,244.93222045898438
29468,244.83946228027344
29469,244.91558837890625
29470,245.0269317626953
29471,245.03128051757812
29472,244.7935028076172
29473,245.06298828125
29474,244.98731994628906
29475,244.94430541992188
29476,244.91941833496094
29477,245.04046630859375
29478,244.9984893798828
29479,245.04385375976562
29480,245.0336151123047
29481,245.0198974609375
29482,244.93251037597656
29483,244.96957397460938
29484,245.00523376464844
29485,245.02423095703125
29486,245.0193634033203
29487,245.03103637695312
29488,244.9924774169922
29489,245.004638671875
29490,244.92262268066406
29491,244.92794799804688
29492,245.0109405517578
29493,245.0011749267578
29494,245.0851287841797
29495,245.0680389404297
29496,245.19154357910156
29497,244.98841857910156
29498,244.94493103027344
29499,245.00401306152344
29500,244.8867950439453
29501,245.0396270751953
29502,244.9795379638672
29503,245.0566864013672
29504,244.97267150878906
29505,245.00782775878906
29506,244.87205505371094
29507,244.94285583496094
29508,245.0282745361328
29509,245.0087432861328
29510,245.0345916748047
29511,244.9989471435547
29512,244.83778381347656
29513,244.97645568847656
29514,244.90708923339844
29515,244.93882751464844
29516,245.0027618408203
29517,245.0828399658203
29518,244.9895477294922
29519,245.0217742919922
29520,244.73023986816406
29521,244.92994689941406
29522,244.85227966308594
29523,244.99632263183594
29524,244.8444366455078
29525,244.9835968017578
29526,245.0055389404297
29527,244.9694061279297
29528,245.01918029785156
29529,244.96253967285156
29530,244.85264587402344
29531,244.96885681152344
29532,244.9527130126953
29533,245.0430450439453
29534,244.9463348388672
29535,244.9355926513672
29536,245.07374572753906
29537,244.96485900878906
29538,244.87644958496094
29539,245.00193786621094
29540,245.0522003173828
29541,245.0385284423828
29542,244.9427947998047
29543,245.0145721435547
29544,244.84901428222656
29545,244.98133850097656
29546,244.88658142089844
29547,244.97789001464844
29548,244.8831329345703
29549,244.9876251220703
29550,244.9690399169922
29551,244.9895477294922
29552,244.94850158691406
29553,244.98658752441406
29554,244.91917419433594
29555,245.00999450683594
29556,244.9093780517578
29557,245.0514678955078
29558,244.9181365966797
29559,244.9376678466797
29560,244.91712951660156
29561,245.03236389160156
29562,244.95372009277344
29563,245.02354431152344
29564,245.0098419189453
29565,245.0401153564453
29566,244.9604949951172
29567,244.9409637451172
29568,244.95606994628906
29569,245.02101135253906
29570,244.91209411621094
29571,245.02879333496094
29572,244.9853057861328
29573,245.0736846923828
29574,244.9115447998047
29575,244.9520721435547
29576,244.98524475097656
29577,245.05995178222656
29578,244.94126892089844
29579,245.03062438964844
29580,244.8826446533203
29581,244.9895782470703
29582,244.9338836669922
29583,244.9822235107422
29584,244.94020080566406
29585,245.01979064941406
29586,244.89329528808594
29587,245.00999450683594
29588,244.9821319580078
29589,245.0133819580078
29590,244.9474334716797
29591,244.9791717529297
29592,244.84046936035156
29593,245.01234436035156
29594,245.02940368652344
29595,244.98741149902344
29596,245.0327911376953
29597,245.0215606689453
29598,244.9595184326172
29599,244.9907684326172
29600,245.12745666503906
29601,245.02394104003906
29602,245.01414489746094
29603,245.04832458496094
29604,244.9272003173828
29605,244.9501495361328
29606,244.9901580810547
29607,244.9662322998047
29608,245.06092834472656
29609,245.01356506347656
29610,244.98374938964844
29611,244.97886657714844
29612,244.9270782470703
29613,244.9324493408203
29614,244.9314422607422
29615,245.0071258544922
29616,245.00611877441406
29617,245.03346252441406
29618,245.04270935058594
29619,245.01976013183594
29620,245.0744171142578
29621,244.9552764892578
29622,245.0123748779297
29623,245.0304412841797
29624,245.01576232910156
29625,245.02992248535156
29626,244.97178649902344
29627,244.94541931152344
29628,244.9346466064453
29629,244.9395294189453
29630,244.9917449951172
29631,244.9741668701172
29632,244.68946838378906
29633,245.06446838378906
29634,245.03562927246094
29635,245.00047302246094
29636,244.9022979736328
29637,244.9135284423828
29638,244.9559783935547
29639,245.0150604248047
29640,245.04676818847656
29641,244.97840881347656
29642,244.99986267089844
29643,244.97789001464844
29644,244.9715118408203
29645,244.9553985595703
29646,245.0159149169922
29647,245.0559539794922
29648,245.08766174316406
29649,245.00514221191406
29650,244.99778747558594
29651,244.91868591308594
29652,245.0270538330078
29653,245.0026397705078
29654,245.0250701904297
29655,244.9972381591797
29656,245.09730529785156
29657,245.02894592285156
29658,244.98692321777344
29659,244.94590759277344
29660,244.8345489501953
29661,244.9966583251953
29662,245.0483856201172
29663,244.9922332763672
29664,245.15773010253906
29665,244.99366760253906
29666,244.91209411621094
29667,244.92283630371094
29668,245.0160675048828
29669,245.0092315673828
29670,244.9496307373047
29671,245.0380096435547
29672,245.01112365722656
29673,245.01112365722656
29674,244.92369079589844
29675,244.94419860839844
29676,245.0667266845703
29677,245.0271759033203
29678,245.0056610107422
29679,245.0183563232422
29680,244.81764221191406
29681,244.97779846191406
29682,244.88450622558594
29683,244.96409606933594
29684,244.9259796142578
29685,245.0270538330078
29686,245.0294647216797
29687,245.0289764404297
29688,244.93080139160156
29689,244.93226623535156
29690,244.89414978027344
29691,244.99229431152344
29692,245.0147247314453
29693,245.0279083251953
29694,244.9853973388672
29695,245.0234832763672
29696,247.04786682128906
29697,244.97657775878906
29698,244.86521911621094
29699,245.01902770996094
29700,245.0390167236328
29701,245.0204620361328
29702,244.9388885498047
29703,244.9725799560547
29704,244.90516662597656
29705,245.02137756347656
29706,244.88316345214844
29707,244.97251892089844
29708,244.9685821533203
29709,245.0027618408203
29710,244.9363250732422
29711,244.9983367919922
29712,244.99293518066406
29713,244.91725158691406
29714,244.89964294433594
29715,245.02903747558594
29716,244.8952178955078
29717,245.0617218017578
29718,244.9445037841797
29719,244.9850311279297
29720,244.86195373535156
29721,244.94154357910156
29722,244.89463806152344
29723,244.98643493652344
29724,245.0464630126953
29725,244.9864044189453
29726,244.9668426513672
29727,244.9644012451172
29728,244.68019104003906
29729,244.98390197753906
29730,244.94285583496094
29731,245.04246520996094
29732,245.0082550048828
29733,245.0082550048828
29734,244.9388885498047
29735,244.9300994873047
29736,244.91639709472656
29737,244.98719787597656
29738,244.92613220214844
29739,245.01695251464844
29740,244.8518829345703
29741,244.9256134033203
29742,244.9353485107422
29743,244.8992156982422
29744,244.64869689941406
29745,244.99440002441406
29746,244.96604919433594
29747,245.00071716308594
29748,245.0412139892578
29749,244.9738311767578
29750,244.9488983154297
29751,244.9020233154297
29752,244.84779357910156
29753,245.02552795410156
29754,245.01084899902344
29755,245.02647399902344
29756,245.0987091064453
29757,245.0020294189453
29758,244.9316864013672
29759,244.9145965576172
29760,244.90626525878906
29761,245.00831604003906
29762,244.92478942871094
29763,245.05809020996094
29764,244.9364776611328
29765,244.9721221923828
29766,244.9330291748047
29767,244.9486541748047
29768,244.92567443847656
29769,244.99989318847656
29770,244.97886657714844
29771,245.03013610839844
29772,244.8513946533203
29773,244.9436798095703
29774,244.8860321044922
29775,244.9446258544922
29776,245.07789611816406
29777,245.02711486816406
29778,245.05491638183594
29779,245.05882263183594
29780,245.0885772705078
29781,244.9655303955078
29782,244.9855194091797
29783,244.9562225341797
29784,245.04457092285156
29785,245.01039123535156
29786,245.01280212402344
29787,244.98057556152344
29788,245.0044708251953
29789,244.9776153564453
29790,244.9614715576172
29791,245.0102996826172
29792,244.93702697753906
29793,245.01075744628906
29794,245.00730895996094
29795,244.98680114746094
29796,244.8988800048828
29797,244.9516143798828
29798,245.0121307373047
29799,244.9901580810547
29800,244.92713928222656
29801,245.03114318847656
29802,244.95054626464844
29803,244.97740173339844
29804,244.9319610595703
29805,244.9187774658203
29806,244.9812469482422
29807,244.9851531982422
29808,244.88990783691406
29809,245.04029846191406
29810,244.98704528808594
29811,244.98558044433594
29812,244.9582061767578
29813,244.9733428955078
29814,245.0133514404297
29815,244.9855194091797
29816,245.14564514160156
29817,244.95814514160156
29818,244.93125915527344
29819,244.88243103027344
29820,244.8584747314453
29821,244.9864044189453
29822,245.0601043701172
29823,244.9629364013672
29824,244.88966369628906
29825,245.00099182128906
29826,244.93260192871094
29827,244.93894958496094
29828,244.9716339111328
29829,245.0263214111328
29830,245.0062713623047
29831,244.9925994873047
29832,244.92469787597656
29833,244.97010803222656
29834,245.01548767089844
29835,244.91685485839844
29836,245.0154571533203
29837,245.0310821533203
29838,245.0222625732422
29839,245.0105438232422
29840,245.15113830566406
29841,244.95924377441406
29842,244.91673278808594
29843,244.94017028808594
29844,244.9723663330078
29845,245.0246124267578
29846,245.0089569091797
29847,245.0143280029297
29848,245.09242248535156
29849,244.93568420410156
29850,244.88780212402344
29851,244.93418884277344
29852,244.9575958251953
29853,245.0591583251953
29854,244.9687957763672
29855,245.0796356201172
29856,244.61573791503906
29857,244.97267150878906
29858,244.84568786621094
29859,244.95359802246094
29860,245.0551300048828
29861,245.0492706298828
29862,244.9769744873047
29863,245.0370330810547
29864,244.80311584472656
29865,244.94422912597656
29866,244.89781188964844
29867,244.98423767089844
29868,244.9690704345703
29869,245.0457305908203
29870,244.9065399169922
29871,244.9626922607422
29872,245.00221252441406
29873,244.93385314941406
29874,244.93138122558594
29875,245.01292419433594
29876,244.8566436767578
29877,245.0529327392578
29878,244.9576873779297
29879,245.0055389404297
29880,244.87904357910156
29881,244.89369201660156
29882,244.85704040527344
29883,244.95909118652344
29884,244.9571075439453
29885,244.9693145751953
29886,244.9746551513672
29887,244.9805145263672
29888,244.82618713378906
29889,244.91407775878906
29890,244.91307067871094
29891,244.95555114746094
29892,245.0458526611328
29893,245.0272979736328
29894,244.9291229248047
29895,244.9633026123047
29896,244.85145568847656
29897,244.90174865722656
29898,244.89341735839844
29899,245.00767517089844
29900,244.7879180908203
29901,244.9529571533203
29902,244.9001922607422
29903,244.9626922607422
29904,244.81031799316406
29905,244.94117736816406
29906,244.91575622558594
29907,244.98362731933594
29908,244.8053741455078
29909,244.9630889892578
29910,244.8585662841797
29911,244.9674530029297
29912,244.83558654785156
29913,244.96839904785156
29914,244.90440368652344
29915,244.96446228027344
29916,245.0132598876953
29917,244.9473419189453
29918,244.9067840576172
29919,244.9477996826172
29920,244.81007385253906
29921,245.01612854003906
29922,244.88816833496094
29923,245.00633239746094
29924,244.9174346923828
29925,245.0097198486328
29926,244.9320526123047
29927,244.9286346435547
29928,244.94276428222656
29929,245.02333068847656
29930,244.98179626464844
29931,245.00474548339844
29932,244.8802032470703
29933,244.9856719970703
29934,244.9109344482422
29935,244.9382781982422
29936,245.02076721191406
29937,245.04078674316406
29938,244.90843200683594
29939,244.99925231933594
29940,244.9962921142578
29941,244.9679718017578
29942,244.9093475341797
29943,244.9894256591797
29944,244.89369201660156
29945,245.00746154785156
29946,244.94981384277344
29947,244.96543884277344
29948,245.0430450439453
29949,244.9541778564453
29950,244.8975067138672
29951,245.0015106201172
29952,245.60646057128906
29953,245.02296447753906
29954,244.96287536621094
29955,244.93650817871094
29956,244.8866729736328
29957,244.9384307861328
29958,244.9862518310547
29959,245.0282440185547
29960,245.10440063476562
29961,244.97010803222656
29962,244.9495849609375
29963,244.94371032714844
29964,244.94711303710938
29965,244.8928985595703
29966,244.96417236328125
29967,245.0046844482422
29968,244.78201293945312
29969,244.98170471191406
29970,245.031982421875
29971,244.94944763183594
29972,245.01730346679688
29973,244.9435577392578
29974,244.99139404296875
29975,244.9972381591797
29976,244.99087524414062
29977,244.98451232910156
29978,244.9312744140625
29979,244.94541931152344
29980,244.91073608398438
29981,244.9156036376953
29982,245.02496337890625
29983,244.9736785888672
29984,244.96536254882812
29985,244.96974182128906
29986,244.966796875
29987,244.94725036621094
29988,244.89108276367188
29989,245.0141143798828
29990,245.02532958984375
29991,244.9261932373047
29992,244.95547485351562
29993,244.99989318847656
29994,244.9920654296875
29995,244.90415954589844
29996,244.96420288085938
29997,245.0266876220703
29998,245.00079345703125
29999,244.9910125732422
30000,244.98464965820312
30001,244.96119689941406
30002,244.925537109375
30003,244.90013122558594
30004,244.95822143554688
30005,245.0060577392578
30006,244.99578857421875
30007,244.9581756591797
30008,245.14077758789062
30009,244.96351623535156
30010,244.9346923828125
30011,244.93663024902344
30012,244.82528686523438
30013,244.9068145751953
30014,245.02349853515625
30015,245.0366668701172
30016,245.10549926757812
30017,244.96925354003906
30018,244.888671875
30019,244.88084411621094
30020,244.99508666992188
30021,245.0629425048828
30022,245.01654052734375
30023,245.0101776123047
30024,244.88272094726562
30025,244.95936584472656
30026,244.9525146484375
30027,244.94712829589844
30028,244.95590209960938
30029,245.0554962158203
30030,244.99884033203125
30031,245.0144500732422
30032,244.79666137695312
30033,244.97535705566406
30034,244.920166015625
30035,244.99681091308594
30036,244.84347534179688
30037,244.9772491455078
30038,244.98309326171875
30039,245.0065155029297
30040,245.11099243164062
30041,244.98695373535156
30042,244.9454345703125
30043,244.99913024902344
30044,244.97811889648438
30045,245.0288848876953
30046,244.94537353515625
30047,244.9824676513672
30048,244.96438598632812
30049,244.93165588378906
30050,244.85791015625
30051,244.91209411621094
30052,244.97506713867188
30053,245.0522003173828
30054,244.99652099609375
30055,244.9222869873047
30056,244.89395141601562
30057,244.91249084472656
30058,244.8260498046875
30059,244.99497985839844
30060,244.98666381835938
30061,245.0647735595703
30062,244.93389892578125
30063,244.9441375732422
30064,244.94070434570312
30065,244.91529846191406
30066,244.926025390625
30067,244.98753356933594
30068,244.79318237304688
30069,244.9743194580078
30070,244.88885498046875
30071,244.9977264404297
30072,245.01284790039062
30073,244.87171936035156
30074,244.8902587890625
30075,244.97862243652344
30076,244.96200561523438
30077,244.9873809814453
30078,244.90093994140625
30079,244.9507293701172
30080,244.07327270507812
30081,244.97755432128906
30082,244.9140625
30083,244.92820739746094
30084,244.96578979492188
30085,245.0004425048828
30086,244.92181396484375
30087,244.9178924560547
30088,244.99307250976562
30089,244.96571350097656
30090,244.9403076171875
30091,244.99644470214844
30092,244.84652709960938
30093,244.9890899658203
30094,244.92999267578125
30095,244.9348602294922
30096,244.97537231445312
30097,244.95826721191406
30098,244.905517578125
30099,244.98753356933594
30100,244.91867065429688
30101,244.9713897705078
30102,244.89080810546875
30103,244.9029998779297
30104,244.84634399414062
30105,244.98060607910156
30106,245.0260009765625
30107,245.03233337402344
30108,244.95077514648438
30109,244.9951934814453
30110,244.90924072265625
30111,244.9394989013672
30112,245.08059692382812
30113,245.00294494628906
30114,245.02685546875
30115,245.00144958496094
30116,244.88619995117188
30117,244.9291534423828
30118,244.91644287109375
30119,244.9745330810547
30120,245.09609985351562
30121,245.01161193847656
30122,244.9945068359375
30123,244.96665954589844
30124,244.89779663085938
30125,244.9466094970703
30126,244.87579345703125
30127,244.9788055419922
30128,244.85379028320312
30129,244.98219299316406
30130,244.982177734375
30131,244.95433044433594
30132,245.00509643554688
30133,244.9240264892578
30134,244.92742919921875
30135,244.9791717529297
30136,244.93960571289062
30137,245.01380920410156
30138,245.0181884765625
30139,244.99375915527344
30140,244.94149780273438
30141,244.9302520751953
30142,244.95416259765625
30143,244.9644012451172
30144,244.63479614257812
30145,245.06007385253906
30146,244.95703125
30147,244.95164489746094
30148,244.88473510742188
30149,244.9091339111328
30150,244.94671630859375
30151,245.0067596435547
30152,245.05264282226562
30153,245.00917053222656
30154,244.9281005859375
30155,244.94615173339844
30156,245.00277709960938
30157,244.9290313720703
30158,244.99395751953125
30159,244.9792938232422
30160,244.91580200195312
30161,244.97682189941406
30162,244.995849609375
30163,244.87083435058594
30164,244.93722534179688
30165,244.9123077392578
30166,244.99237060546875
30167,244.9274139404297
